cust_id,accno,bureau_mbr_id,account_type_cd,open_dt,closed_dt,score_dt,balance_dt,month_diff,balance_amt,credit_lim_amt,original_loan_amt,past_due_amt,dayspastdue,pay_rating_cd,account_status_cd,actual_pymnt_amt,SUITFILED_WILFULDEFAULT,WRITTEN_OFF_AND_SETTLED,Sec_Uns,Reg_Com,Sec_Mov,Pdt_Cls,Category,relFinCd
2001,201001,1001,047,20210901,99991231,20240301,20220301,24,308000,-1.0,720000.0,0.0,0,S,O,12320.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201001,1001,047,20210901,99991231,20240301,20220201,25,300000,-1.0,720000.0,0.0,0,S,O,12000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201001,1001,047,20210901,99991231,20240301,20220101,26,292000,-1.0,720000.0,0.0,0,S,O,11680.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201001,1001,047,20210901,99991231,20240301,20211201,27,284000,-1.0,720000.0,0.0,0,S,O,11360.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201001,1001,047,20210901,99991231,20240301,20211101,28,276000,-1.0,720000.0,0.0,0,S,O,11040.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201001,1001,047,20210901,99991231,20240301,20211001,29,268000,-1.0,720000.0,0.0,0,S,O,10720.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20240301,0,2800000,-1.0,3000000.0,0.0,0,S,O,112000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20240201,1,2760000,-1.0,3000000.0,0.0,0,S,O,110400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20240101,2,2720000,-1.0,3000000.0,0.0,0,S,O,108800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20231201,3,2680000,-1.0,3000000.0,0.0,0,S,O,107200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20231101,4,2640000,-1.0,3000000.0,0.0,0,S,O,105600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20231001,5,2600000,-1.0,3000000.0,0.0,0,S,O,104000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230901,6,2560000,-1.0,3000000.0,0.0,0,S,O,102400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230801,7,2520000,-1.0,3000000.0,0.0,0,S,O,100800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230701,8,2480000,-1.0,3000000.0,0.0,0,S,O,99200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230601,9,2440000,-1.0,3000000.0,0.0,0,S,O,97600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230501,10,2400000,-1.0,3000000.0,0.0,0,S,O,96000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230401,11,2360000,-1.0,3000000.0,0.0,0,S,O,94400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230301,12,2320000,-1.0,3000000.0,0.0,0,S,O,92800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230201,13,2280000,-1.0,3000000.0,0.0,0,S,O,91200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20230101,14,2240000,-1.0,3000000.0,0.0,0,S,O,89600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20221201,15,2200000,-1.0,3000000.0,0.0,0,S,O,88000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20221101,16,2160000,-1.0,3000000.0,0.0,0,S,O,86400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20221001,17,2120000,-1.0,3000000.0,0.0,0,S,O,84800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220901,18,2080000,-1.0,3000000.0,0.0,0,S,O,83200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220801,19,2040000,-1.0,3000000.0,0.0,0,S,O,81600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220701,20,2000000,-1.0,3000000.0,0.0,0,S,O,80000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220601,21,1960000,-1.0,3000000.0,0.0,0,S,O,78400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220501,22,1920000,-1.0,3000000.0,0.0,0,S,O,76800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220401,23,1880000,-1.0,3000000.0,0.0,0,S,O,75200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220301,24,1840000,-1.0,3000000.0,0.0,0,S,O,73600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220201,25,1800000,-1.0,3000000.0,0.0,0,S,O,72000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20220101,26,1760000,-1.0,3000000.0,0.0,0,S,O,70400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20211201,27,1720000,-1.0,3000000.0,0.0,0,S,O,68800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20211101,28,1680000,-1.0,3000000.0,0.0,0,S,O,67200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2001,201002,1001,058,20210901,99991231,20240301,20211001,29,1640000,-1.0,3000000.0,0.0,0,S,O,65600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20240301,0,420000,-1.0,620000.0,0.0,0,S,O,16800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20240201,1,408000,-1.0,620000.0,0.0,0,S,O,16320.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20240101,2,396000,-1.0,620000.0,0.0,0,S,O,15840.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20231201,3,384000,-1.0,620000.0,0.0,0,S,O,15360.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20231101,4,372000,-1.0,620000.0,0.0,0,S,O,14880.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20231001,5,360000,-1.0,620000.0,0.0,0,S,O,14400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230901,6,348000,-1.0,620000.0,0.0,0,S,O,13920.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230801,7,336000,-1.0,620000.0,0.0,0,S,O,13440.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230701,8,324000,-1.0,620000.0,0.0,0,S,O,12960.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230601,9,312000,-1.0,620000.0,0.0,0,S,O,12480.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230501,10,300000,-1.0,620000.0,0.0,0,S,O,12000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230401,11,288000,-1.0,620000.0,0.0,0,S,O,11520.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230301,12,276000,-1.0,620000.0,0.0,0,S,O,11040.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230201,13,264000,-1.0,620000.0,0.0,0,S,O,10560.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20230101,14,252000,-1.0,620000.0,0.0,0,S,O,10080.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20221201,15,240000,-1.0,620000.0,0.0,0,S,O,9600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20221101,16,228000,-1.0,620000.0,0.0,0,S,O,9120.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202001,1001,047,20221001,99991231,20240301,20221001,17,216000,-1.0,620000.0,0.0,0,S,O,8640.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20240301,0,1900000,-1.0,2100000.0,0.0,0,S,O,76000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20240201,1,1860000,-1.0,2100000.0,0.0,0,S,O,74400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20240101,2,1820000,-1.0,2100000.0,0.0,0,S,O,72800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20231201,3,1780000,-1.0,2100000.0,0.0,0,S,O,71200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20231101,4,1740000,-1.0,2100000.0,0.0,0,S,O,69600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20231001,5,1700000,-1.0,2100000.0,0.0,0,S,O,68000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230901,6,1660000,-1.0,2100000.0,0.0,0,S,O,66400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230801,7,1620000,-1.0,2100000.0,0.0,0,S,O,64800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230701,8,1580000,-1.0,2100000.0,0.0,20,S,O,63200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230601,9,1540000,-1.0,2100000.0,0.0,0,S,O,61600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230501,10,1500000,-1.0,2100000.0,0.0,0,S,O,60000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230401,11,1460000,-1.0,2100000.0,0.0,0,S,O,58400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230301,12,1420000,-1.0,2100000.0,0.0,0,S,O,56800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230201,13,1380000,-1.0,2100000.0,0.0,0,S,O,55200.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20230101,14,1340000,-1.0,2100000.0,0.0,0,S,O,53600.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20221201,15,1300000,-1.0,2100000.0,0.0,0,S,O,52000.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20221101,16,1260000,-1.0,2100000.0,0.0,0,S,O,50400.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2002,202002,1001,058,20221001,99991231,20240301,20221001,17,1220000,-1.0,2100000.0,0.0,0,S,O,48800.0,,,Sec,Regular,SecMov,RegSec,PSB,1
2003,203000,1001,123,20220301,99991231,20240301,20240301,0,120000,-1.0,145000.0,0.0,0,S,O,4800.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20240201,1,117000,-1.0,145000.0,0.0,0,S,O,4680.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20240101,2,114000,-1.0,145000.0,0.0,0,S,O,4560.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20231201,3,111000,-1.0,145000.0,0.0,0,S,O,4440.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20231101,4,108000,-1.0,145000.0,0.0,0,S,O,4320.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20231001,5,105000,-1.0,145000.0,0.0,0,S,O,4200.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230901,6,102000,-1.0,145000.0,0.0,0,S,O,4080.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230801,7,99000,-1.0,145000.0,0.0,0,S,O,3960.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230701,8,96000,-1.0,145000.0,0.0,0,S,O,3840.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230601,9,93000,-1.0,145000.0,0.0,0,S,O,3720.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230501,10,90000,-1.0,145000.0,0.0,0,S,O,3600.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230401,11,87000,-1.0,145000.0,0.0,0,S,O,3480.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230301,12,84000,-1.0,145000.0,0.0,0,S,O,3360.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230201,13,81000,-1.0,145000.0,0.0,0,S,O,3240.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20230101,14,78000,-1.0,145000.0,0.0,0,S,O,3120.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20221201,15,75000,-1.0,145000.0,0.0,0,S,O,3000.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20221101,16,72000,-1.0,145000.0,0.0,0,S,O,2880.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20221001,17,69000,-1.0,145000.0,0.0,0,S,O,2760.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220901,18,66000,-1.0,145000.0,0.0,0,S,O,2640.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220801,19,63000,-1.0,145000.0,0.0,0,S,O,2520.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220701,20,60000,-1.0,145000.0,0.0,0,S,O,2400.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220601,21,57000,-1.0,145000.0,0.0,0,S,O,2280.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220501,22,54000,-1.0,145000.0,0.0,0,S,O,2160.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203000,1001,123,20220301,99991231,20240301,20220401,23,51000,-1.0,145000.0,0.0,0,S,O,2040.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20240301,0,120000,-1.0,145000.0,0.0,0,S,O,4800.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20240201,1,117000,-1.0,145000.0,0.0,0,S,O,4680.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20240101,2,114000,-1.0,145000.0,0.0,0,S,O,4560.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20231201,3,111000,-1.0,145000.0,0.0,0,S,O,4440.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20231101,4,108000,-1.0,145000.0,0.0,0,S,O,4320.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20231001,5,105000,-1.0,145000.0,0.0,0,S,O,4200.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230901,6,102000,-1.0,145000.0,0.0,0,S,O,4080.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230801,7,99000,-1.0,145000.0,0.0,0,S,O,3960.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230701,8,96000,-1.0,145000.0,0.0,0,S,O,3840.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230601,9,93000,-1.0,145000.0,0.0,0,S,O,3720.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230501,10,90000,-1.0,145000.0,0.0,0,S,O,3600.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230401,11,87000,-1.0,145000.0,0.0,0,S,O,3480.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230301,12,84000,-1.0,145000.0,0.0,0,S,O,3360.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230201,13,81000,-1.0,145000.0,0.0,0,S,O,3240.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20230101,14,78000,-1.0,145000.0,0.0,0,S,O,3120.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20221201,15,75000,-1.0,145000.0,0.0,0,S,O,3000.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20221101,16,72000,-1.0,145000.0,0.0,0,S,O,2880.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20221001,17,69000,-1.0,145000.0,0.0,0,S,O,2760.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220901,18,66000,-1.0,145000.0,0.0,0,S,O,2640.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220801,19,63000,-1.0,145000.0,0.0,0,S,O,2520.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220701,20,60000,-1.0,145000.0,0.0,0,S,O,2400.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220601,21,57000,-1.0,145000.0,0.0,0,S,O,2280.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220501,22,54000,-1.0,145000.0,0.0,0,S,O,2160.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203001,1001,123,20220301,99991231,20240301,20220401,23,51000,-1.0,145000.0,0.0,0,S,O,2040.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20240301,0,120000,-1.0,145000.0,0.0,0,S,O,4800.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20240201,1,117000,-1.0,145000.0,0.0,0,S,O,4680.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20240101,2,114000,-1.0,145000.0,0.0,0,S,O,4560.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20231201,3,111000,-1.0,145000.0,0.0,0,S,O,4440.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20231101,4,108000,-1.0,145000.0,0.0,0,S,O,4320.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20231001,5,105000,-1.0,145000.0,0.0,0,S,O,4200.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230901,6,102000,-1.0,145000.0,0.0,0,S,O,4080.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230801,7,99000,-1.0,145000.0,0.0,0,S,O,3960.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230701,8,96000,-1.0,145000.0,0.0,0,S,O,3840.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230601,9,93000,-1.0,145000.0,0.0,0,S,O,3720.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230501,10,90000,-1.0,145000.0,0.0,0,S,O,3600.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230401,11,87000,-1.0,145000.0,0.0,0,S,O,3480.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230301,12,84000,-1.0,145000.0,0.0,0,S,O,3360.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230201,13,81000,-1.0,145000.0,0.0,0,S,O,3240.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
2003,203002,1001,123,20220301,99991231,20240301,20230101,14,78000,-1.0,145000.0,0.0,0,S,O,3120.0,,,UnSec,Regular,UnSecMov,RegUns,NBFC,1
